400
41	85	72	38	80	69	65	68	96	22	49	67	51	61	63	87	66	24	80	83	71	60	64	52	90	60	49	31	23	99	94	11	25	24	51	15	13	39	67	97	19	76	12	33	99	18	92	35	74	0	95	71	39	33	39	32	37	45	57	71	95	5	71	24	86	8	51	54	74	24	75	70	33	63	29	99	58	94	52	13	35	99	46	57	71	23	17	3	94	48	77	18	83	11	83	25	59	62	2	78	86	7	94	65	80	32	39	84	60	65	72	61	58	84	8	72	12	19	47	49	49	59	71	52	34	22	21	20	92	33	80	39	74	9	28	97	100	93	29	25	4	66	79	81	98	21	91	62	82	4	59	100	34	1	51	80	92	69	77	39	38	97	51	34	35	19	22	1	67	9	90	31	82	11	51	84	78	70	74	42	100	88	53	80	57	62	32	51	48	63	92	46	4	61	31	98	69	52	88	20	68	41	48	79	97	98	56	44	73	3	63	100	87	87	41	79	64	83	63	1	21	72	24	9	75	51	25	53	77	0	52	30	96	93	32	89	70	89	55	71	79	40	10	64	80	30	19	62	67	98	42	8	32	57	27	22	1	38	89	52	74	43	8	2	65	82	20	67	22	43	22	95	16	48	25	6	75	86	96	3	85	43	69	93	4	61	53	81	43	84	20	15	34	22	35	26	28	33	67	19	79	19	45	8	13	51	0	86	68	18	47	82	3	16	80	0	18	39	22	5	26	65	70	21	92	66	65	14	6	46	46	21	32	80	35	86	6	67	29	42	71	14	77	55	3	1	14	38	71	82	41	65	12	5	77	3	67	22	59	40	81	48	63	63	25	45	32	78	83	26	96	18	99	45	56	31	30	45	47	80	1	7	81	18	1	90	15	71	22	69	44	18	31	60	16	93	13	17	44	97	
98	51	46	42	22	47	72	97	24	52	55	59	25	100	28	5	14	76	32	41	97	61	32	20	0	2	8	41	52	77	35	22	98	78	92	68	29	82	33	28	16	5	9	21	13	26	39	59	69	10	42	4	13	80	34	42	100	44	32	70	15	32	8	83	10	23	73	8	53	7	21	10	52	14	82	28	24	33	94	59	4	17	73	53	85	31	100	74	74	12	72	38	34	14	22	53	0	30	95	3	52	79	41	36	81	25	24	67	48	95	44	7	96	77	90	48	92	45	78	93	95	38	71	4	83	79	64	89	0	76	81	34	66	1	13	58	4	40	5	24	17	6	65	13	13	76	3	20	8	36	12	60	37	42	53	87	10	65	42	25	47	41	33	71	69	94	24	12	92	11	71	3	82	91	90	20	95	44	76	60	34	95	49	40	89	4	45	27	9	34	82	59	2	20	68	22	29	10	1	23	19	47	16	76	47	49	90	94	10	18	55	69	14	26	59	77	73	8	21	72	1	74	76	51	94	44	24	98	71	77	59	9	12	49	38	72	22	55	35	61	16	48	41	21	67	74	92	4	7	85	34	92	39	96	42	26	1	1	4	64	33	96	62	23	67	76	26	47	32	73	82	30	14	61	21	92	40	4	2	38	76	64	8	14	3	49	71	31	38	86	98	17	15	98	32	55	69	46	61	3	44	67	50	44	76	0	45	23	25	11	82	99	11	39	50	40	21	52	17	60	44	90	44	6	16	38	3	41	43	56	26	24	0	9	90	36	50	13	42	88	87	66	32	28	73	94	52	11	35	47	9	87	37	57	15	56	38	95	6	43	23	30	84	39	88	69	5	34	81	93	86	2	77	10	28	30	97	68	14	12	88	1	100	35	73	30	2	43	11	41	58	82	6	84	71	16	18	67	41	100	
92	78	57	7	35	69	56	76	13	93	26	26	38	21	96	7	88	2	60	17	54	95	26	2	0	21	87	11	96	36	83	88	31	24	24	62	14	88	84	39	22	17	84	96	1	78	91	53	9	35	75	87	100	33	80	42	7	20	50	65	81	92	14	45	96	34	6	20	86	51	4	19	70	91	13	0	42	70	43	15	47	14	96	72	41	91	11	72	7	92	12	16	51	13	86	40	50	43	55	26	7	1	70	18	71	99	49	55	94	78	40	59	20	96	34	6	28	85	42	70	62	63	32	34	97	80	49	47	50	73	85	63	20	29	0	19	91	84	58	55	33	4	68	55	12	38	49	9	13	99	4	35	26	5	42	29	98	20	95	77	36	63	41	42	45	81	40	53	60	5	55	9	13	34	6	52	28	35	33	29	21	67	57	61	21	41	95	54	50	19	81	75	67	73	77	47	40	83	16	28	3	13	15	87	30	22	39	49	42	52	83	100	7	67	27	30	62	47	76	4	19	13	25	78	55	4	21	48	42	59	59	47	26	47	92	67	49	2	27	67	76	44	44	23	69	83	100	64	44	95	63	46	17	77	81	16	77	80	78	10	26	42	19	5	58	62	42	59	85	77	4	87	89	70	38	3	35	10	8	87	42	67	37	2	58	55	2	56	6	94	71	46	45	35	35	30	76	73	15	15	7	0	73	14	51	91	5	58	52	27	78	32	68	98	13	39	71	85	40	40	36	17	28	80	79	76	53	90	26	73	7	71	61	25	3	46	97	71	64	76	21	22	25	97	27	7	70	92	99	2	42	75	56	66	71	61	10	86	79	52	46	81	5	5	76	98	81	72	55	66	91	15	62	92	69	13	79	91	15	98	88	96	86	33	34	89	22	89	36	10	68	10	56	39	100	84	55	76	26	15	
76	0	0	79	35	31	64	91	88	74	8	34	28	19	70	93	4	19	41	40	42	7	66	51	55	76	16	70	3	56	64	95	64	93	52	97	21	72	82	47	57	2	57	7	96	54	66	8	67	72	90	53	43	73	53	95	77	49	87	41	86	15	55	17	72	50	54	68	13	72	2	63	41	53	0	82	98	4	0	30	29	3	64	20	98	37	82	22	83	11	28	60	22	44	61	74	78	6	62	51	35	14	92	38	18	18	96	91	14	14	39	98	82	2	79	63	80	91	16	71	82	40	12	75	94	67	38	98	50	20	65	4	55	61	26	40	15	96	22	68	26	36	15	44	61	31	70	4	23	0	3	49	48	94	54	6	96	36	42	63	28	76	15	25	28	58	52	84	13	69	20	19	30	63	66	25	31	14	77	35	5	32	1	78	97	43	2	58	11	73	56	78	99	91	40	0	10	4	100	18	14	85	20	76	66	56	62	57	35	79	43	61	32	60	41	37	32	63	13	76	98	76	88	41	16	45	29	55	32	50	96	31	58	92	43	71	4	55	3	22	7	54	91	2	100	84	18	32	73	64	45	78	22	86	58	46	28	19	6	60	80	15	65	12	65	86	73	94	4	85	90	67	95	17	44	49	16	27	58	15	97	83	78	41	91	7	13	20	18	85	56	55	87	87	31	77	47	63	55	18	81	35	0	14	5	46	34	94	7	11	97	74	37	34	7	65	45	62	69	83	38	85	39	96	100	89	44	86	28	26	24	18	23	78	45	10	4	24	69	95	43	66	52	32	79	93	68	11	63	74	11	32	33	40	68	5	81	14	34	82	96	78	23	84	65	55	85	20	16	35	16	86	66	90	1	18	83	92	36	95	34	67	94	17	84	88	54	11	82	38	35	98	89	70	54	70	11	0	66	31	
21	69	79	56	5	89	0	28	95	11	40	61	8	5	40	34	96	67	60	66	39	15	59	74	41	55	69	51	56	4	91	21	93	2	21	8	21	12	64	61	38	80	54	9	95	32	57	88	66	65	25	21	64	13	90	56	37	45	64	57	64	51	55	62	54	30	27	2	73	1	0	97	29	24	87	55	14	59	49	2	60	69	49	15	9	95	35	12	70	45	73	31	59	93	1	4	83	92	43	38	66	24	6	18	52	35	50	28	36	79	63	82	36	15	81	85	2	87	63	32	13	60	76	42	11	6	51	92	3	76	62	48	78	29	72	78	40	49	49	69	43	9	98	5	91	57	44	25	15	45	18	96	4	11	57	64	17	51	97	70	82	72	67	47	89	34	1	30	52	2	92	35	21	51	37	64	41	77	83	58	34	50	64	20	79	55	91	36	7	9	56	10	47	86	35	6	92	22	25	66	24	26	20	10	70	12	21	21	100	78	61	19	47	60	84	72	19	5	44	59	38	90	60	75	24	57	44	70	26	88	73	69	31	63	25	66	47	56	27	37	2	49	59	45	72	18	91	94	4	81	88	57	69	82	64	62	72	28	8	93	4	63	69	0	28	62	0	55	58	99	35	4	65	100	95	57	42	77	96	35	21	45	70	57	61	98	83	18	76	59	2	33	38	79	51	16	62	60	17	46	77	96	16	67	96	12	29	73	94	85	7	58	95	23	56	58	48	78	22	69	57	39	79	75	86	44	12	76	3	53	66	66	82	68	32	89	84	56	18	29	34	57	31	36	55	27	46	68	7	84	35	44	15	78	93	16	91	24	43	3	48	43	70	10	63	78	51	98	100	79	20	75	16	78	57	29	89	88	87	58	76	62	11	42	45	30	49	13	26	91	76	74	98	63	88	76	60	52	28	86	
93	29	85	84	5	25	43	70	29	25	61	78	5	80	9	65	7	39	44	91	42	60	38	54	19	31	94	87	68	46	57	52	91	16	95	90	73	32	4	1	92	17	68	67	49	33	3	5	1	80	75	31	40	53	58	2	63	31	87	80	11	50	1	74	31	52	53	70	1	85	6	99	15	35	28	49	75	97	33	25	74	44	18	47	29	47	44	56	69	31	79	7	46	23	95	76	47	38	37	97	79	79	47	60	75	5	23	48	97	70	67	2	83	57	58	90	74	13	77	89	2	77	76	21	100	93	82	64	34	94	31	88	91	77	32	47	38	18	81	70	0	20	41	37	37	17	77	43	99	79	4	34	66	74	4	1	59	38	34	34	0	24	9	76	56	95	51	43	55	51	65	10	73	12	17	66	54	97	52	57	84	65	89	38	55	28	77	98	10	36	93	33	58	99	36	19	77	59	50	35	83	85	87	3	3	63	16	31	17	2	38	27	28	59	29	63	75	52	60	2	3	14	79	28	75	30	39	77	75	65	59	79	2	47	4	29	96	84	37	98	16	56	63	34	75	32	69	80	24	60	3	95	40	57	60	94	22	37	20	79	27	2	59	89	88	37	81	37	11	56	95	33	82	25	76	14	79	81	48	79	53	54	69	95	99	96	98	24	43	81	89	69	71	27	33	61	22	91	55	46	15	83	28	75	34	82	86	61	2	79	3	74	63	56	33	65	87	64	66	22	84	42	100	47	45	23	46	83	68	44	74	77	88	7	47	18	64	87	96	39	74	60	70	57	6	74	65	98	85	89	8	68	87	90	43	41	2	52	75	19	11	35	27	35	65	85	28	41	7	74	39	83	13	61	80	38	74	79	22	39	45	22	81	32	17	95	25	37	99	3	66	42	17	7	56	23	30	7	78	11	
74	10	13	72	70	34	95	35	64	42	71	9	95	96	22	81	36	78	19	78	4	33	91	46	3	6	33	5	39	34	54	32	59	24	4	24	80	98	41	32	39	25	63	70	45	98	85	56	24	29	14	75	35	91	93	30	9	81	39	71	47	8	44	100	88	43	49	48	93	6	18	31	74	8	89	95	11	24	1	7	15	61	34	12	34	40	81	72	98	26	41	79	69	51	73	46	31	44	58	90	77	0	6	85	77	59	41	1	8	69	50	50	37	57	63	30	34	24	80	86	81	83	14	76	79	55	51	96	73	64	18	96	100	28	86	82	51	4	73	94	10	18	15	15	55	61	63	27	27	11	7	33	39	66	8	49	7	92	0	6	46	70	38	14	32	77	31	2	23	19	61	29	51	31	69	46	55	37	56	27	31	7	15	13	47	65	35	88	89	0	70	31	6	62	29	36	15	58	61	62	58	24	26	83	77	44	66	47	78	79	88	13	55	74	15	60	13	89	100	94	72	18	62	13	3	14	7	47	93	52	33	69	41	12	9	85	94	19	43	1	12	25	76	82	64	22	53	54	59	90	50	95	6	34	92	31	55	17	9	97	53	77	19	9	10	55	72	48	98	44	37	84	15	6	60	41	39	20	68	1	67	23	74	65	14	76	29	100	70	10	3	12	14	76	12	77	68	36	78	31	53	87	66	49	51	68	97	73	20	29	69	68	32	7	14	60	6	8	87	26	38	33	66	69	82	58	24	42	56	90	42	7	0	84	76	12	34	46	76	13	50	67	65	30	41	91	53	38	66	53	28	10	43	73	46	11	89	73	45	11	8	52	23	89	51	53	9	0	4	78	24	15	27	55	15	82	5	38	16	27	76	11	47	86	80	76	72	11	59	82	21	98	24	60	17	17	61	50	51	0	
80	19	85	100	10	62	69	97	85	62	38	11	80	80	61	23	47	35	74	84	42	37	27	34	56	0	23	65	16	86	53	78	72	57	21	90	74	59	24	70	6	77	26	46	20	10	0	41	57	47	32	15	66	64	62	48	21	16	31	27	76	65	80	48	61	40	72	92	92	77	24	16	35	0	52	58	73	91	21	95	69	10	61	18	52	7	37	16	73	0	34	3	0	62	68	48	31	17	95	55	98	23	50	60	16	98	20	17	39	79	95	17	80	27	78	51	59	42	33	35	3	90	6	49	65	16	32	21	79	88	98	13	28	48	51	41	43	36	40	77	98	27	57	47	41	34	92	53	0	77	15	7	40	80	35	45	90	22	91	45	37	50	5	47	33	53	79	69	65	41	67	92	38	85	87	45	24	50	1	54	7	32	1	73	35	73	45	88	68	25	55	21	30	64	4	14	21	48	79	42	34	87	94	43	85	10	61	79	9	74	26	79	67	70	95	49	76	14	95	76	36	56	37	68	67	79	3	24	61	85	9	23	88	37	57	69	1	60	82	37	58	7	46	96	69	73	52	1	30	54	1	87	60	22	30	14	74	3	42	64	19	68	42	26	27	70	44	8	87	39	80	13	38	53	61	89	76	94	16	89	61	44	78	4	82	17	42	51	19	94	64	23	27	68	74	85	2	69	45	99	52	12	51	38	14	32	61	10	80	66	40	94	51	27	79	79	83	87	5	46	62	7	49	7	24	81	70	10	91	4	27	50	22	35	7	64	71	97	13	29	62	61	1	56	11	75	98	62	78	27	22	5	29	6	37	47	0	40	23	50	3	67	78	69	28	32	86	60	3	4	62	69	87	62	6	44	57	23	43	91	54	48	64	82	39	55	90	16	71	36	83	87	31	77	45	64	100	53	91	50	
87	27	24	25	95	34	60	57	69	48	45	0	54	96	14	65	94	65	85	30	84	50	35	67	61	72	54	56	83	28	56	33	1	27	69	50	25	21	4	57	9	48	40	0	27	28	96	22	73	4	34	94	16	47	80	42	88	36	63	25	37	57	24	74	84	70	54	80	65	38	55	74	34	82	8	52	19	99	88	28	35	92	12	33	46	92	75	75	14	57	78	77	69	76	10	84	19	23	98	82	85	81	35	85	80	20	81	49	8	71	96	91	93	34	58	52	9	52	70	14	9	68	95	31	42	46	10	12	73	59	99	18	43	67	41	1	4	16	34	24	59	91	81	42	22	66	83	49	90	12	17	35	35	18	2	66	37	98	20	43	47	38	12	55	14	100	94	87	61	91	24	56	7	86	100	19	23	1	90	96	96	34	51	74	78	35	51	14	34	42	30	9	10	95	76	56	19	46	39	80	83	14	22	49	81	5	7	50	61	69	2	21	83	51	60	89	17	74	20	39	29	70	77	80	82	96	85	71	4	15	80	14	82	46	81	6	31	71	88	43	9	87	34	38	22	74	31	29	100	67	88	14	21	100	44	0	60	24	70	4	6	81	46	58	7	16	52	33	58	84	48	98	21	89	46	45	29	55	48	38	77	19	87	74	66	58	6	24	69	99	65	34	34	0	91	72	90	36	39	34	76	81	66	50	2	45	76	83	91	100	66	52	57	71	29	63	21	26	32	84	23	5	97	81	97	99	38	65	96	29	34	97	56	14	31	28	23	39	50	78	97	7	21	26	52	30	46	100	75	94	45	2	63	69	83	3	62	81	25	68	14	80	23	23	73	72	3	7	49	1	33	99	37	3	64	80	100	88	32	58	44	34	54	39	21	72	98	8	57	91	13	5	30	5	93	60	3	52	80	87	
67	66	90	0	31	24	68	11	71	1	56	82	76	88	20	90	98	55	100	70	68	84	36	49	49	40	80	94	51	95	15	58	14	69	78	78	74	0	67	98	65	68	64	74	63	89	47	10	41	93	47	34	81	40	93	64	71	7	97	98	8	17	21	17	40	37	15	26	58	31	86	21	14	96	5	5	55	26	80	67	83	78	33	47	55	34	10	80	76	35	74	87	40	7	60	83	87	71	86	0	38	40	52	0	3	97	23	7	74	87	58	74	18	47	70	39	36	96	29	33	12	64	66	63	57	20	93	66	31	0	45	37	24	89	62	31	12	19	63	35	30	65	37	52	95	41	46	84	45	49	14	7	33	71	98	23	83	62	9	69	32	63	27	60	43	95	49	3	98	82	48	91	51	51	82	44	38	2	99	26	59	85	100	54	59	49	15	42	1	37	53	88	29	10	28	91	53	67	49	10	58	93	6	0	32	48	41	27	0	67	11	82	56	20	33	85	48	79	72	44	98	1	20	40	40	83	21	81	12	99	80	70	96	7	70	64	4	81	20	29	24	39	59	78	74	99	89	77	50	47	22	88	71	22	51	61	77	26	84	67	93	38	25	34	10	54	3	80	80	71	6	68	34	59	79	45	52	53	21	71	83	53	44	69	80	49	9	40	76	30	40	99	14	25	42	60	95	37	79	60	6	51	55	42	77	70	83	39	59	77	30	85	45	77	87	87	29	9	89	40	8	47	62	38	68	72	98	27	64	21	44	45	59	80	94	99	49	28	32	31	49	98	66	17	97	24	80	96	94	46	91	91	84	29	58	95	87	24	44	22	86	44	65	75	55	50	2	5	15	84	95	48	97	11	78	71	39	79	0	36	6	39	59	15	79	33	37	71	23	86	43	9	91	4	40	17	31	84	3	94	
